Time [s];Position [°];Current [A];Voltage [V];;;;;;
5,483;251,455;0,000;0,000;;;;;;
5,484;251,455;0,000;0,000;;;;;;
5,485;251,455;0,000;0,008;;;;;;
5,486;251,455;0,000;0,008;;;;;;
5,487;251,455;0,000;-0,004;;;;;;
5,488;251,455;0,000;-0,004;;;;;;
5,489;251,367;0,000;-0,004;;;;;;
5,49;251,367;0,000;-0,004;;;;;;
5,491;251,367;0,000;-0,008;;;;;;
5,492;251,367;0,000;-0,008;;;;;;
5,493;251,367;0,000;0,000;;;;;;
5,494;251,367;0,000;0,000;;;;;;
5,495;251,367;0,000;0,004;;;;;;
5,496;251,367;0,000;0,004;;;;;;
5,497;251,367;0,000;0,000;;;;;;
5,498;251,367;0,000;0,000;;;;;;
5,499;251,367;0,000;0,004;;;;;;
5,5;251,367;0,000;0,004;;;;;;
5,501;251,367;0,000;0,000;;;;;;
5,502;251,367;0,000;0,000;;;;;;
5,503;251,455;0,000;0,000;;;;;;
5,504;251,455;0,000;0,000;;;;;;
5,505;251,455;0,000;0,004;;;;;;
5,506;251,455;0,000;0,004;;;;;;
5,507;251,455;0,000;0,000;;;;;;
5,508;251,455;0,000;0,000;;;;;;
5,509;251,455;0,000;0,000;;;;;;
5,51;251,455;0,000;0,000;;;;;;
5,511;251,455;0,000;0,000;;;;;;
5,512;251,455;0,000;0,000;;;;;;
5,513;251,455;0,000;0,000;;;;;;
5,514;251,455;0,000;0,000;;;;;;
5,515;251,455;0,000;0,000;;;;;;
5,516;251,455;0,000;0,000;;;;;;
5,517;251,455;0,000;-0,004;;;;;;
5,518;251,455;0,000;-0,004;;;;;;
5,519;251,455;0,000;-0,008;;;;;;
5,52;251,455;0,000;-0,008;;;;;;
5,521;251,455;0,000;0,000;;;;;;
5,522;251,455;0,000;0,000;;;;;;
5,523;251,455;0,000;0,004;;;;;;
5,524;251,455;0,000;0,004;;;;;;
5,525;251,455;0,000;0,000;;;;;;
5,526;251,455;0,000;0,000;;;;;;
5,527;251,455;0,000;0,000;;;;;;
5,528;251,455;0,000;0,000;;;;;;
5,529;251,455;0,000;0,000;;;;;;
5,53;251,455;0,000;0,000;;;;;;
5,531;251,455;0,000;0,004;;;;;;
5,532;251,455;0,000;0,004;;;;;;
5,533;251,455;0,000;0,000;;;;;;
5,534;251,455;0,000;0,000;;;;;;
5,535;251,455;0,000;0,000;;;;;;
5,536;251,455;0,000;0,000;;;;;;
5,537;251,455;0,000;0,004;;;;;;
5,538;251,455;0,000;0,004;;;;;;
5,539;251,455;0,000;0,000;;;;;;
5,54;251,455;0,000;0,000;;;;;;
5,541;251,455;0,000;0,000;;;;;;
5,542;251,455;0,000;0,000;;;;;;
5,543;251,455;0,000;0,000;;;;;;
5,544;251,455;0,000;0,000;;;;;;
5,545;251,455;0,000;0,000;;;;;;
5,546;251,455;0,000;0,000;;;;;;
5,547;251,367;0,000;0,000;;;;;;
5,548;251,367;0,000;0,000;;;;;;
5,549;251,367;0,000;0,004;;;;;;
5,55;251,367;0,000;0,004;;;;;;
5,551;251,367;0,000;0,000;;;;;;
5,552;251,367;0,000;0,000;;;;;;
5,553;251,367;0,000;0,000;;;;;;
5,554;251,367;0,000;0,000;;;;;;
5,555;251,367;0,000;0,004;;;;;;
5,556;251,367;0,000;0,004;;;;;;
5,557;251,455;0,000;0,000;;;;;;
5,558;251,455;0,000;0,000;;;;;;
5,559;251,455;0,000;0,000;;;;;;
5,56;251,455;0,000;0,000;;;;;;
5,561;251,455;0,000;0,000;;;;;;
5,562;251,455;0,000;0,000;;;;;;
5,563;251,455;0,000;-0,004;;;;;;
5,564;251,455;0,000;-0,004;;;;;;
5,565;251,455;0,000;0,000;;;;;;
5,566;251,455;0,000;0,000;;;;;;
5,567;251,455;0,000;-0,004;;;;;;
5,568;251,455;0,000;-0,004;;;;;;
5,569;251,455;0,000;-0,004;;;;;;
5,57;251,455;0,000;-0,004;;;;;;
5,571;251,455;0,000;0,000;;;;;;
5,572;251,455;0,000;0,000;;;;;;
5,573;251,455;0,000;0,000;;;;;;
5,574;251,455;0,000;0,000;;;;;;
5,575;251,455;0,000;0,000;;;;;;
5,576;251,455;0,000;0,000;;;;;;
5,577;251,455;0,000;-0,004;;;;;;
5,578;251,455;0,000;-0,004;;;;;;
5,579;251,455;0,000;0,000;;;;;;
5,58;251,455;0,000;0,000;;;;;;
5,581;251,455;0,000;0,004;;;;;;
5,582;251,455;0,000;0,004;;;;;;
5,583;251,455;0,000;0,000;;;;;;
5,584;251,455;0,000;0,000;;;;;;
5,585;251,455;0,000;0,000;;;;;;
5,586;251,455;0,000;0,000;;;;;;
5,587;251,455;0,000;0,000;;;;;;
5,588;251,455;0,000;0,000;;;;;;
5,589;251,455;0,000;0,000;;;;;;
5,59;251,455;0,000;0,000;;;;;;
5,591;251,455;0,000;0,000;;;;;;
5,592;251,455;0,000;0,000;;;;;;
5,593;251,455;0,000;0,004;;;;;;
5,594;251,455;0,000;0,004;;;;;;
5,595;251,455;0,000;0,000;;;;;;
5,596;251,455;0,000;0,000;;;;;;
5,597;251,367;0,000;0,000;;;;;;
5,598;251,367;0,000;0,000;;;;;;
5,599;251,455;0,000;-0,004;;;;;;
5,6;251,455;0,000;-0,004;;;;;;
5,601;251,455;0,000;0,000;;;;;;
5,602;251,455;0,000;0,000;;;;;;
5,603;251,367;0,000;0,000;;;;;;
5,604;251,367;0,000;0,000;;;;;;
5,605;251,367;0,000;0,000;;;;;;
5,606;251,367;0,000;0,000;;;;;;
5,607;251,367;0,000;0,000;;;;;;
5,608;251,367;0,000;0,000;;;;;;
5,609;251,367;0,000;0,000;;;;;;
5,61;251,367;0,000;0,000;;;;;;
5,611;251,367;0,000;-0,004;;;;;;
5,612;251,367;0,000;-0,004;;;;;;
5,613;251,455;0,000;-0,004;;;;;;
5,614;251,455;0,000;-0,004;;;;;;
5,615;251,455;0,000;0,000;;;;;;
5,616;251,455;0,000;0,000;;;;;;
5,617;251,455;0,000;0,000;;;;;;
5,618;251,455;0,000;0,000;;;;;;
5,619;251,455;0,000;0,004;;;;;;
5,62;251,455;0,000;0,004;;;;;;
5,621;251,455;0,000;0,004;;;;;;
5,622;251,455;0,000;0,004;;;;;;
5,623;251,455;0,000;0,004;;;;;;
5,624;251,455;0,000;0,004;;;;;;
5,625;251,455;0,000;-0,004;;;;;;
5,626;251,455;0,000;-0,004;;;;;;
5,627;251,455;0,000;0,000;;;;;;
5,628;251,455;0,000;0,000;;;;;;
5,629;251,455;0,000;0,000;;;;;;
5,63;251,455;0,000;0,000;;;;;;
5,631;251,455;0,000;0,000;;;;;;
5,632;251,455;0,000;0,000;;;;;;
5,633;251,455;0,000;-0,004;;;;;;
5,634;251,455;0,000;-0,004;;;;;;
5,635;251,455;0,000;0,008;;;;;;
5,636;251,455;0,000;0,008;;;;;;
5,637;251,455;0,000;0,004;;;;;;
5,638;251,455;0,000;0,004;;;;;;
5,639;251,455;0,000;0,000;;;;;;
5,64;251,455;0,000;0,000;;;;;;
5,641;251,455;0,000;0,000;;;;;;
5,642;251,455;0,000;0,000;;;;;;
5,643;251,455;0,000;0,000;;;;;;
5,644;251,455;0,000;0,000;;;;;;
5,645;251,455;0,000;0,000;;;;;;
5,646;251,455;0,000;0,000;;;;;;
5,647;251,455;0,000;0,004;;;;;;
5,648;251,455;0,000;0,004;;;;;;
5,649;251,455;0,000;0,000;;;;;;
5,65;251,455;0,000;0,000;;;;;;
5,651;251,455;0,000;0,004;;;;;;
5,652;251,455;0,000;0,004;;;;;;
5,653;251,455;0,000;0,000;;;;;;
5,654;251,455;0,000;0,000;;;;;;
5,655;251,455;0,000;0,000;;;;;;
5,656;251,455;0,000;0,000;;;;;;
5,657;251,367;0,000;0,000;;;;;;
5,658;251,367;0,000;0,000;;;;;;
5,659;251,367;0,000;0,000;;;;;;
5,66;251,367;0,000;0,000;;;;;;
5,661;251,367;0,000;-0,004;;;;;;
5,662;251,367;0,000;-0,004;;;;;;
5,663;251,367;0,000;0,000;;;;;;
5,664;251,367;0,000;0,000;;;;;;
5,665;251,367;0,000;0,004;;;;;;
5,666;251,367;0,000;0,004;;;;;;
5,667;251,367;0,000;0,000;;;;;;
5,668;251,367;0,000;0,000;;;;;;
5,669;251,455;0,000;0,000;;;;;;
5,67;251,455;0,000;0,000;;;;;;
5,671;251,367;0,000;-0,004;;;;;;
5,672;251,367;0,000;-0,004;;;;;;
5,673;251,455;0,000;-0,004;;;;;;
5,674;251,455;0,000;-0,004;;;;;;
5,675;251,455;0,000;0,004;;;;;;
5,676;251,455;0,000;0,004;;;;;;
5,677;251,455;0,000;0,004;;;;;;
5,678;251,455;0,000;0,004;;;;;;
5,679;251,455;0,000;0,004;;;;;;
5,68;251,455;0,000;0,004;;;;;;
5,681;251,455;0,000;0,000;;;;;;
5,682;251,455;0,000;0,000;;;;;;
5,683;251,455;0,000;0,000;;;;;;
5,684;251,455;0,000;0,000;;;;;;
5,685;251,455;0,000;0,000;;;;;;
5,686;251,455;0,000;0,000;;;;;;
5,687;251,455;0,000;-0,004;;;;;;
5,688;251,455;0,000;-0,004;;;;;;
5,689;251,455;0,000;0,000;;;;;;
5,69;251,455;0,000;0,000;;;;;;
5,691;251,455;0,000;0,000;;;;;;
5,692;251,455;0,000;0,000;;;;;;
5,693;251,455;0,000;0,004;;;;;;
5,694;251,455;0,000;0,004;;;;;;
5,695;251,455;0,000;0,004;;;;;;
5,696;251,455;0,000;0,004;;;;;;
5,697;251,455;0,000;0,000;;;;;;
5,698;251,455;0,000;0,000;;;;;;
5,699;251,455;0,000;0,000;;;;;;
5,7;251,455;0,000;0,000;;;;;;
5,701;251,455;0,000;0,000;;;;;;
5,702;251,455;0,000;0,000;;;;;;
5,703;251,455;0,000;0,000;;;;;;
5,704;251,455;0,000;0,000;;;;;;
5,705;251,455;0,000;0,004;;;;;;
5,706;251,455;0,000;0,004;;;;;;
5,707;251,455;0,000;0,004;;;;;;
5,708;251,455;0,000;0,004;;;;;;
5,709;251,455;0,000;0,004;;;;;;
5,71;251,455;0,000;0,004;;;;;;
5,711;251,367;0,000;0,004;;;;;;
5,712;251,367;0,000;0,004;;;;;;
5,713;251,455;0,000;0,004;;;;;;
5,714;251,455;0,000;0,004;;;;;;
5,715;251,367;0,000;0,000;;;;;;
5,716;251,367;0,000;0,000;;;;;;
5,717;251,367;0,000;-0,008;;;;;;
5,718;251,367;0,000;-0,008;;;;;;
5,719;251,367;0,000;0,000;;;;;;
5,72;251,367;0,000;0,000;;;;;;
5,721;251,367;0,000;0,004;;;;;;
5,722;251,367;0,000;0,004;;;;;;
5,723;251,367;0,000;0,000;;;;;;
5,724;251,367;0,000;0,000;;;;;;
5,725;251,455;0,000;-0,004;;;;;;
5,726;251,455;0,000;-0,004;;;;;;
5,727;251,455;0,000;0,000;;;;;;
5,728;251,455;0,000;0,000;;;;;;
5,729;251,455;0,000;0,000;;;;;;
5,73;251,455;0,000;0,000;;;;;;
5,731;251,455;0,000;-0,004;;;;;;
5,732;251,455;0,000;-0,004;;;;;;
5,733;251,455;0,000;0,004;;;;;;
5,734;251,455;0,000;0,004;;;;;;
5,735;251,455;0,000;0,000;;;;;;
5,736;251,455;0,000;0,000;;;;;;
5,737;251,455;0,000;0,004;;;;;;
5,738;251,455;0,000;0,004;;;;;;
5,739;251,455;0,000;0,000;;;;;;
5,74;251,455;0,000;0,000;;;;;;
5,741;251,455;0,000;0,000;;;;;;
5,742;251,455;0,000;0,000;;;;;;
5,743;251,455;0,000;0,000;;;;;;
5,744;251,455;0,000;0,000;;;;;;
5,745;251,455;0,000;-0,004;;;;;;
5,746;251,455;0,000;-0,004;;;;;;
5,747;251,455;0,000;-0,004;;;;;;
5,748;251,455;0,000;-0,004;;;;;;
5,749;251,455;0,000;0,000;;;;;;
5,75;251,455;0,000;0,000;;;;;;
5,751;251,455;0,000;0,004;;;;;;
5,752;251,455;0,000;0,004;;;;;;
5,753;251,455;0,000;0,000;;;;;;
5,754;251,455;0,000;0,000;;;;;;
5,755;251,455;0,000;-0,008;;;;;;
5,756;251,455;0,000;-0,008;;;;;;
5,757;251,455;0,000;0,000;;;;;;
5,758;251,455;0,000;0,000;;;;;;
5,759;251,455;0,000;-0,004;;;;;;
5,76;251,455;0,000;-0,004;;;;;;
5,761;251,455;0,000;0,000;;;;;;
5,762;251,455;0,000;0,000;;;;;;
5,763;251,455;0,000;0,004;;;;;;
5,764;251,455;0,000;0,004;;;;;;
5,765;251,455;0,000;0,000;;;;;;
5,766;251,455;0,000;0,000;;;;;;
5,767;251,455;0,000;0,004;;;;;;
5,768;251,455;0,000;0,004;;;;;;
5,769;251,367;0,000;0,004;;;;;;
5,77;251,367;0,000;0,004;;;;;;
5,771;251,367;0,000;0,000;;;;;;
5,772;251,367;0,000;0,000;;;;;;
5,773;251,455;0,000;0,000;;;;;;
5,774;251,455;0,000;0,000;;;;;;
5,775;251,367;0,000;-0,004;;;;;;
5,776;251,367;0,000;-0,004;;;;;;
5,777;251,367;0,000;0,000;;;;;;
5,778;251,367;0,000;0,000;;;;;;
5,779;251,367;0,000;0,004;;;;;;
5,78;251,367;0,000;0,004;;;;;;
5,781;251,367;0,000;0,000;;;;;;
5,782;251,367;0,000;0,000;;;;;;
5,783;251,455;0,000;0,000;;;;;;
5,784;251,455;0,000;0,000;;;;;;
5,785;251,455;0,000;-0,004;;;;;;
5,786;251,455;0,000;-0,004;;;;;;
5,787;251,455;0,000;0,000;;;;;;
5,788;251,455;0,000;0,000;;;;;;
5,789;251,455;0,000;0,000;;;;;;
5,79;251,455;0,000;0,000;;;;;;
5,791;251,455;0,000;0,000;;;;;;
5,792;251,455;0,000;0,000;;;;;;
5,793;251,455;0,000;0,004;;;;;;
5,794;251,455;0,000;0,004;;;;;;
5,795;251,455;0,000;0,004;;;;;;
5,796;251,455;0,000;0,004;;;;;;
5,797;251,455;0,000;0,000;;;;;;
5,798;251,455;0,000;0,000;;;;;;
5,799;251,455;0,000;0,000;;;;;;
5,8;251,455;0,000;0,000;;;;;;
5,801;251,455;0,000;0,000;;;;;;
5,802;251,455;0,000;0,000;;;;;;
5,803;251,455;0,000;-0,004;;;;;;
5,804;251,455;0,000;-0,004;;;;;;
5,805;251,455;0,000;0,000;;;;;;
5,806;251,455;0,000;0,000;;;;;;
5,807;251,455;0,000;0,004;;;;;;
5,808;251,455;0,000;0,004;;;;;;
5,809;251,455;0,000;0,004;;;;;;
5,81;251,455;0,000;0,004;;;;;;
5,811;251,455;0,000;0,000;;;;;;
5,812;251,455;0,000;0,000;;;;;;
5,813;251,455;0,000;0,004;;;;;;
5,814;251,455;0,000;0,004;;;;;;
5,815;251,455;0,000;0,000;;;;;;
5,816;251,455;0,000;0,000;;;;;;
5,817;251,455;0,000;0,000;;;;;;
5,818;251,455;0,000;0,000;;;;;;
5,819;251,455;0,000;0,000;;;;;;
5,82;251,455;0,000;0,000;;;;;;
5,821;251,367;0,000;0,000;;;;;;
5,822;251,367;0,000;0,000;;;;;;
5,823;251,367;0,000;0,004;;;;;;
5,824;251,367;0,000;0,004;;;;;;
5,825;251,367;0,000;0,000;;;;;;
5,826;251,367;0,000;0,000;;;;;;
5,827;251,367;0,000;0,004;;;;;;
5,828;251,367;0,000;0,004;;;;;;
5,829;251,367;0,000;0,000;;;;;;
5,83;251,367;0,000;0,000;;;;;;
5,831;251,367;0,000;0,000;;;;;;
5,832;251,367;0,000;0,000;;;;;;
5,833;251,367;0,000;0,000;;;;;;
5,834;251,367;0,000;0,000;;;;;;
5,835;251,367;0,000;-0,004;;;;;;
5,836;251,367;0,000;-0,004;;;;;;
5,837;251,455;0,000;0,000;;;;;;
5,838;251,455;0,000;0,000;;;;;;
5,839;251,455;0,000;0,004;;;;;;
5,84;251,455;0,000;0,004;;;;;;
5,841;251,455;0,000;0,004;;;;;;
5,842;251,455;0,000;0,004;;;;;;
5,843;251,455;0,000;0,000;;;;;;
5,844;251,455;0,000;0,000;;;;;;
5,845;251,455;0,000;-0,004;;;;;;
5,846;251,455;0,000;-0,004;;;;;;
5,847;251,455;0,000;0,000;;;;;;
5,848;251,455;0,000;0,000;;;;;;
5,849;251,455;0,000;0,000;;;;;;
5,85;251,455;0,000;0,000;;;;;;
5,851;251,455;0,000;-0,004;;;;;;
5,852;251,455;0,000;-0,004;;;;;;
5,853;251,455;0,000;-0,004;;;;;;
5,854;251,455;0,000;-0,004;;;;;;
5,855;251,455;0,000;-0,004;;;;;;
5,856;251,455;0,000;-0,004;;;;;;
5,857;251,455;0,000;-0,004;;;;;;
5,858;251,455;0,000;-0,004;;;;;;
5,859;251,455;0,000;-0,004;;;;;;
5,86;251,455;0,000;-0,004;;;;;;
5,861;251,455;0,000;0,000;;;;;;
5,862;251,455;0,000;0,000;;;;;;
5,863;251,455;0,000;0,000;;;;;;
5,864;251,455;0,000;0,000;;;;;;
5,865;251,455;0,000;0,000;;;;;;
5,866;251,455;0,000;0,000;;;;;;
5,867;251,455;0,000;0,000;;;;;;
5,868;251,455;0,000;0,000;;;;;;
5,869;251,455;0,000;0,004;;;;;;
5,87;251,455;0,000;0,004;;;;;;
5,871;251,367;0,000;0,000;;;;;;
5,872;251,367;0,000;0,000;;;;;;
5,873;251,455;0,000;0,004;;;;;;
5,874;251,455;0,000;0,004;;;;;;
5,875;251,455;0,000;0,000;;;;;;
5,876;251,455;0,000;0,000;;;;;;
5,877;251,455;0,000;0,000;;;;;;
5,878;251,455;0,000;0,000;;;;;;
5,879;251,367;0,000;0,000;;;;;;
5,88;251,367;0,000;0,000;;;;;;
5,881;251,367;0,000;0,000;;;;;;
5,882;251,367;0,000;0,000;;;;;;
5,883;251,367;0,000;0,004;;;;;;
5,884;251,367;0,000;0,004;;;;;;
5,885;251,367;0,000;0,004;;;;;;
5,886;251,367;0,000;0,004;;;;;;
5,887;251,367;0,000;0,000;;;;;;
5,888;251,367;0,000;0,000;;;;;;
5,889;251,455;0,000;-0,004;;;;;;
5,89;251,455;0,000;-0,004;;;;;;
5,891;251,367;0,000;0,000;;;;;;
5,892;251,367;0,000;0,000;;;;;;
5,893;251,455;0,000;-0,004;;;;;;
5,894;251,455;0,000;-0,004;;;;;;
5,895;251,455;0,000;0,004;;;;;;
5,896;251,455;0,000;0,004;;;;;;
5,897;251,455;0,000;0,000;;;;;;
5,898;251,455;0,000;0,000;;;;;;
5,899;251,455;0,000;0,004;;;;;;
5,9;251,455;0,000;0,004;;;;;;
5,901;251,455;0,000;0,000;;;;;;
5,902;251,455;0,000;0,000;;;;;;
5,903;251,455;0,000;0,004;;;;;;
5,904;251,455;0,000;0,004;;;;;;
5,905;251,455;0,000;0,000;;;;;;
5,906;251,455;0,000;0,000;;;;;;
5,907;251,455;0,000;0,000;;;;;;
5,908;251,455;0,000;0,000;;;;;;
5,909;251,455;0,000;0,000;;;;;;
5,91;251,455;0,000;0,000;;;;;;
5,911;251,455;0,000;0,004;;;;;;
5,912;251,455;0,000;0,004;;;;;;
5,913;251,455;0,000;0,000;;;;;;
5,914;251,455;0,000;0,000;;;;;;
5,915;251,455;0,000;0,004;;;;;;
5,916;251,455;0,000;0,004;;;;;;
5,917;251,455;0,000;0,004;;;;;;
5,918;251,455;0,000;0,004;;;;;;
5,919;251,455;0,000;0,000;;;;;;
5,92;251,455;0,000;0,000;;;;;;
5,921;251,455;0,000;0,000;;;;;;
5,922;251,455;0,000;0,000;;;;;;
5,923;251,455;0,000;0,000;;;;;;
5,924;251,455;0,000;0,000;;;;;;
5,925;251,455;0,000;0,000;;;;;;
5,926;251,455;0,000;0,000;;;;;;
5,927;251,455;0,000;0,000;;;;;;
5,928;251,455;0,000;0,000;;;;;;
5,929;251,455;0,000;0,000;;;;;;
5,93;251,455;0,000;0,000;;;;;;
5,931;251,367;0,000;0,004;;;;;;
5,932;251,367;0,000;0,004;;;;;;
5,933;251,367;0,000;0,004;;;;;;
5,934;251,367;0,000;0,004;;;;;;
5,935;251,367;0,000;-0,004;;;;;;
5,936;251,367;0,000;-0,004;;;;;;
5,937;251,367;0,000;0,000;;;;;;
5,938;251,367;0,000;0,000;;;;;;
5,939;251,367;0,000;0,000;;;;;;
5,94;251,367;0,000;0,000;;;;;;
5,941;251,367;0,000;0,000;;;;;;
5,942;251,367;0,000;0,000;;;;;;
5,943;251,367;0,000;0,000;;;;;;
5,944;251,367;0,000;0,000;;;;;;
5,945;251,455;0,000;-0,004;;;;;;
5,946;251,455;0,000;-0,004;;;;;;
5,947;251,455;0,000;0,004;;;;;;
5,948;251,455;0,000;0,004;;;;;;
5,949;251,455;0,000;0,000;;;;;;
5,95;251,455;0,000;0,000;;;;;;
5,951;251,455;0,000;0,000;;;;;;
5,952;251,455;0,000;0,000;;;;;;
5,953;251,455;0,000;0,000;;;;;;
5,954;251,455;0,000;0,000;;;;;;
5,955;251,455;0,000;0,000;;;;;;
5,956;251,455;0,000;0,000;;;;;;
5,957;251,455;0,000;-0,004;;;;;;
5,958;251,455;0,000;-0,004;;;;;;
5,959;251,455;0,000;0,000;;;;;;
5,96;251,455;0,000;0,000;;;;;;
5,961;251,455;0,000;0,004;;;;;;
5,962;251,455;0,000;0,004;;;;;;
5,963;251,455;0,000;0,000;;;;;;
5,964;251,455;0,000;0,000;;;;;;
5,965;251,455;0,000;0,000;;;;;;
5,966;251,455;0,000;0,000;;;;;;
5,967;251,455;0,000;-0,004;;;;;;
5,968;251,455;0,000;-0,004;;;;;;
5,969;251,455;0,000;-0,004;;;;;;
5,97;251,455;0,000;-0,004;;;;;;
5,971;251,455;0,000;0,000;;;;;;
5,972;251,455;0,000;0,000;;;;;;
5,973;251,455;0,000;0,000;;;;;;
5,974;251,455;0,000;0,000;;;;;;
5,975;251,455;0,000;0,004;;;;;;
5,976;251,455;0,000;0,004;;;;;;
5,977;251,455;0,000;0,004;;;;;;
5,978;251,455;0,000;0,004;;;;;;
5,979;251,455;0,000;0,000;;;;;;
5,98;251,455;0,000;0,000;;;;;;
5,981;251,455;0,000;0,000;;;;;;
5,982;251,455;0,000;0,000;;;;;;
5,983;251,455;0,000;0,000;;;;;;
5,984;251,455;0,000;0,000;;;;;;
5,985;251,455;0,000;-0,004;;;;;;
5,986;251,455;0,000;-0,004;;;;;;
5,987;251,367;0,000;-0,004;;;;;;
5,988;251,367;0,000;-0,004;;;;;;
5,989;251,455;0,000;0,000;;;;;;
5,99;251,455;0,000;0,000;;;;;;
5,991;251,367;0,000;0,000;;;;;;
5,992;251,367;0,000;0,000;;;;;;
5,993;251,367;0,000;0,004;;;;;;
5,994;251,367;0,000;0,004;;;;;;
5,995;251,367;0,000;0,000;;;;;;
5,996;251,367;0,000;0,000;;;;;;
5,997;251,367;0,000;0,000;;;;;;
5,998;251,367;0,000;0,000;;;;;;
5,999;251,367;0,000;-0,004;;;;;;
6;251,367;0,000;-0,004;;;;;;
6,001;251,455;0,000;-0,004;;;;;;
6,002;251,455;0,000;-0,004;;;;;;
6,003;251,455;0,000;0,000;;;;;;
6,004;251,455;0,000;0,000;;;;;;
6,005;251,455;0,000;0,008;;;;;;
6,006;251,455;0,000;0,008;;;;;;
6,007;251,455;0,000;0,000;;;;;;
6,008;251,455;0,000;0,000;;;;;;
6,009;251,455;0,000;0,000;;;;;;
6,01;251,455;0,000;0,000;;;;;;
6,011;251,455;0,000;0,000;;;;;;
6,012;251,455;0,000;0,000;;;;;;
6,013;251,455;0,000;0,000;;;;;;
6,014;251,455;0,000;0,000;;;;;;
6,015;251,455;0,000;0,000;;;;;;
6,016;251,455;0,000;0,000;;;;;;
6,017;251,455;0,000;0,004;;;;;;
6,018;251,455;0,000;0,004;;;;;;
6,019;251,455;0,000;0,004;;;;;;
6,02;251,455;0,000;0,004;;;;;;
6,021;251,455;0,000;0,000;;;;;;
6,022;251,455;0,000;0,000;;;;;;
6,023;251,455;0,000;0,000;;;;;;
6,024;251,455;0,000;0,000;;;;;;
6,025;251,455;0,000;-0,004;;;;;;
6,026;251,455;0,000;-0,004;;;;;;
6,027;251,455;0,000;0,000;;;;;;
6,028;251,455;0,000;0,000;;;;;;
6,029;251,455;0,000;0,000;;;;;;
6,03;251,455;0,000;0,000;;;;;;
6,031;251,455;0,000;0,000;;;;;;
6,032;251,455;0,000;0,000;;;;;;
6,033;251,455;0,000;0,000;;;;;;
6,034;251,455;0,000;0,000;;;;;;
6,035;251,455;0,000;0,004;;;;;;
6,036;251,455;0,000;0,004;;;;;;
6,037;251,455;0,000;0,000;;;;;;
6,038;251,455;0,000;0,000;;;;;;
6,039;251,455;0,000;-0,004;;;;;;
6,04;251,455;0,000;-0,004;;;;;;
6,041;251,455;0,000;0,000;;;;;;
6,042;251,455;0,000;0,000;;;;;;
6,043;251,455;0,000;0,000;;;;;;
6,044;251,455;0,000;0,000;;;;;;
6,045;251,367;0,000;0,000;;;;;;
6,046;251,367;0,000;0,000;;;;;;
6,047;251,367;0,000;0,000;;;;;;
6,048;251,367;0,000;0,000;;;;;;
6,049;251,367;0,000;0,004;;;;;;
6,05;251,367;0,000;0,004;;;;;;
6,051;251,367;0,000;0,004;;;;;;
6,052;251,367;0,000;0,004;;;;;;
6,053;251,367;0,000;0,000;;;;;;
6,054;251,367;0,000;0,000;;;;;;
6,055;251,367;0,000;-0,004;;;;;;
6,056;251,367;0,000;-0,004;;;;;;
6,057;251,367;0,000;-0,008;;;;;;
6,058;251,367;0,000;-0,008;;;;;;
6,059;251,367;0,000;-0,004;;;;;;
6,06;251,367;0,000;-0,004;;;;;;
6,061;251,455;0,000;0,004;;;;;;
6,062;251,455;0,000;0,004;;;;;;
6,063;251,455;0,000;0,000;;;;;;
6,064;251,455;0,000;0,000;;;;;;
6,065;251,455;0,000;0,000;;;;;;
6,066;251,455;0,000;0,000;;;;;;
6,067;251,455;0,000;0,004;;;;;;
6,068;251,455;0,000;0,004;;;;;;
6,069;251,455;0,000;0,004;;;;;;
6,07;251,455;0,000;0,004;;;;;;
6,071;251,455;0,000;0,000;;;;;;
6,072;251,455;0,000;0,000;;;;;;
6,073;251,455;0,000;0,004;;;;;;
6,074;251,455;0,000;0,004;;;;;;
6,075;251,455;0,000;0,000;;;;;;
6,076;251,455;0,000;0,000;;;;;;
6,077;251,455;0,000;0,000;;;;;;
6,078;251,455;0,000;0,000;;;;;;
6,079;251,455;0,000;0,000;;;;;;
6,08;251,455;0,000;0,000;;;;;;
6,081;251,455;0,000;0,000;;;;;;
6,082;251,455;0,000;0,000;;;;;;
6,083;251,455;0,000;-0,004;;;;;;
6,084;251,455;0,000;-0,004;;;;;;
6,085;251,455;0,000;0,000;;;;;;
6,086;251,455;0,000;0,000;;;;;;
6,087;251,455;0,000;0,000;;;;;;
6,088;251,455;0,000;0,000;;;;;;
6,089;251,455;0,000;0,000;;;;;;
6,09;251,455;0,000;0,000;;;;;;
6,091;251,455;0,000;0,000;;;;;;
6,092;251,455;0,000;0,000;;;;;;
6,093;251,455;0,000;0,000;;;;;;
6,094;251,455;0,000;0,000;;;;;;
6,095;251,455;0,000;0,000;;;;;;
6,096;251,455;0,000;0,000;;;;;;
6,097;251,455;0,000;0,000;;;;;;
6,098;251,455;0,000;0,000;;;;;;
6,099;251,367;0,000;-0,004;;;;;;
6,1;251,367;0,000;-0,004;;;;;;
6,101;251,367;0,000;0,000;;;;;;
6,102;251,367;0,000;0,000;;;;;;
6,103;251,367;0,000;0,000;;;;;;
6,104;251,367;0,000;0,000;;;;;;
6,105;251,367;0,000;0,000;;;;;;
6,106;251,367;0,000;0,000;;;;;;
6,107;251,367;0,000;0,004;;;;;;
6,108;251,367;0,000;0,004;;;;;;
6,109;251,367;0,000;-0,004;;;;;;
6,11;251,367;0,000;-0,004;;;;;;
6,111;251,455;0,000;-0,004;;;;;;
6,112;251,455;0,000;-0,004;;;;;;
